student_id,profile_type,step_number,session_id,recommended_skill_id,outcome_success,outcome_score,outcome_time_spent,reward,1a,1b,2a,2b,2c,3a,3b,3c,4a,4b,4c,5a,5b,6a,6b,6c,7a,7b,7c,8a,8b,8c,9a
sint_0005,parcial,5,ses_sint_0005_1,2b,1,0.9300,128,0.9480,71,0,43,87,0,57,79,0,70,56,0,23,20,21,10,23,13,13,17,14,11,15,18
sint_0005,parcial,6,ses_sint_0005_1,1b,1,0.8500,263,1.9896,90,0,43,93,0,57,79,0,70,56,0,23,20,21,10,23,13,13,17,14,11,15,18
sint_0005,parcial,7,ses_sint_0005_1,1b,1,0.8900,218,1.6335,90,30,43,93,0,57,79,0,70,56,0,23,20,21,10,23,13,13,17,14,11,15,18
sint_0005,parcial,8,ses_sint_0005_1,2a,1,0.8500,160,1.4822,90,60,43,93,0,57,79,0,70,56,0,23,20,21,10,23,13,13,17,14,11,15,18
sint_0005,parcial,9,ses_sint_0005_1,3a,0,0.4000,356,-0.7000,90,60,68,93,0,57,79,0,70,56,0,23,20,21,10,23,13,13,17,14,11,15,18
sint_0005,parcial,10,ses_sint_0005_2,1a,1,0.9700,126,0.9174,90,60,68,93,0,32,79,0,70,56,0,23,20,21,10,23,13,13,17,14,11,15,18
sint_0005,parcial,11,ses_sint_0005_2,2c,1,0.8500,249,1.9981,95,60,68,93,0,32,79,0,70,56,0,23,20,21,10,23,13,13,17,14,11,15,18
sint_0005,parcial,12,ses_sint_0005_2,2a,0,0.4000,311,-0.7000,95,60,68,93,30,32,79,0,70,56,0,23,20,21,10,23,13,13,17,14,11,15,18
sint_0005,parcial,13,ses_sint_0005_2,2b,1,0.9600,149,0.8802,95,60,45,93,30,32,79,0,70,56,0,23,20,21,10,23,13,13,17,14,11,15,18
sint_0005,parcial,14,ses_sint_0005_2,1a,1,0.9500,174,0.8602,95,60,45,97,30,32,79,0,70,56,0,23,20,21,10,23,13,13,17,14,11,15,18
sint_0005,parcial,15,ses_sint_0005_2,2a,1,0.8500,152,1.4599,98,60,45,97,30,32,79,0,70,56,0,23,20,21,10,23,13,13,17,14,11,15,18
sint_0005,parcial,16,ses_sint_0005_2,5a,1,0.8100,219,1.7226,98,60,70,97,30,32,79,0,70,56,0,23,20,21,10,23,13,13,17,14,11,15,18
sint_0005,parcial,17,ses_sint_0005_2,1a,1,0.9700,159,0.8358,98,60,70,97,30,32,79,0,70,56,0,53,20,21,10,23,13,13,17,14,11,15,18
sint_0005,parcial,18,ses_sint_0005_2,1a,1,0.9800,140,0.8200,99,60,70,97,30,32,79,0,70,56,0,53,20,21,10,23,13,13,17,14,11,15,18
sint_0005,parcial,19,ses_sint_0005_3,2b,1,0.9500,142,0.8454,100,60,70,97,30,32,79,0,70,56,0,53,20,21,10,23,13,13,17,14,11,15,18
sint_0005,parcial,20,ses_sint_0005_3,5b,1,0.8900,218,1.7636,100,60,70,99,30,32,79,0,70,56,0,53,20,21,10,23,13,13,17,14,11,15,18
sint_0005,parcial,21,ses_sint_0005_3,2b,1,0.9700,115,0.8282,100,60,70,99,30,32,79,0,70,56,0,53,50,21,10,23,13,13,17,14,11,15,18
sint_0005,parcial,22,ses_sint_0005_3,5a,1,0.9700,209,1.3710,100,60,70,99,30,32,79,0,70,56,0,53,50,21,10,23,13,13,17,14,11,15,18
sint_0005,parcial,23,ses_sint_0005_3,1b,1,0.8800,177,1.2943,100,60,70,99,30,32,79,0,70,56,0,75,50,21,10,23,13,13,17,14,11,15,18
sint_0005,parcial,24,ses_sint_0005_3,6a,0,0.3200,385,-0.7000,100,80,70,99,30,32,79,0,70,56,0,75,50,21,10,23,13,13,17,14,11,15,18
sint_0005,parcial,25,ses_sint_0005_3,3a,1,0.9300,180,1.6345,100,80,70,99,30,32,79,0,70,56,0,75,50,-4,10,23,13,13,17,14,11,15,18
sint_0005,parcial,26,ses_sint_0005_3,5b,1,0.9000,224,1.4137,100,80,70,99,30,62,79,0,70,56,0,75,50,-4,10,23,13,13,17,14,11,15,18
sint_0005,parcial,27,ses_sint_0005_3,5a,1,0.9000,139,1.1183,100,80,70,99,30,62,79,0,70,56,0,75,74,-4,10,23,13,13,17,14,11,15,18
sint_0005,parcial,28,ses_sint_0005_4,2a,1,0.9600,169,1.1865,100,80,70,99,30,62,79,0,70,56,0,88,74,-4,10,23,13,13,17,14,11,15,18
sint_0005,parcial,29,ses_sint_0005_4,3b,1,0.9100,143,1.0813,100,80,84,99,30,62,79,0,70,56,0,88,74,-4,10,23,13,13,17,14,11,15,18
sint_0005,parcial,30,ses_sint_0005_4,4a,1,0.9200,165,1.1863,100,80,90,99,30,94,88,0,70,56,0,88,74,-4,10,23,13,13,17,14,11,15,18
sint_0006,parcial,1,ses_sint_0006_1,5a,0,0.3100,387,-0.7000,37,0,48,47,0,54,64,0,78,79,0,22,19,19,18,16,13,24,12,21,20,23,15
sint_0006,parcial,2,ses_sint_0006_1,1a,1,0.9100,208,1.5300,37,0,48,47,0,54,64,0,78,79,0,-3,19,19,18,16,13,24,12,21,20,23,15
sint_0006,parcial,3,ses_sint_0006_1,2b,1,0.8500,197,1.4131,67,0,48,47,0,54,64,0,78,79,0,-3,19,19,18,16,13,24,12,21,20,23,15
sint_0006,parcial,4,ses_sint_0006_1,1b,0,0.4000,402,-0.7000,67,0,48,74,0,54,64,0,78,79,0,-3,19,19,18,16,13,24,12,21,20,23,15
sint_0006,parcial,5,ses_sint_0006_1,1a,0,0.3300,269,-0.7000,67,-25,48,74,0,54,64,0,78,79,0,-3,19,19,18,16,13,24,12,21,20,23,15
sint_0006,parcial,6,ses_sint_0006_1,5a,1,0.9600,231,2.0217,44,-25,48,74,0,54,64,0,78,79,0,-3,19,19,18,16,13,24,12,21,20,23,15
sint_0006,parcial,7,ses_sint_0006_1,5a,1,0.8800,211,1.6656,44,-25,48,74,0,54,64,0,78,79,0,27,19,19,18,16,13,24,12,21,20,23,15
sint_0006,parcial,8,ses_sint_0006_1,5b,0,0.3500,341,-0.7000,44,-25,48,74,0,54,64,0,78,79,0,57,19,19,18,16,13,24,12,21,20,23,15
sint_0006,parcial,9,ses_sint_0006_1,5a,0,0.4300,289,-0.7000,44,-25,48,74,0,54,64,0,78,79,0,57,-6,19,18,16,13,24,12,21,20,23,15
sint_0006,parcial,10,ses_sint_0006_2,1b,1,0.7300,304,2.2815,44,-25,48,74,0,54,64,0,78,79,0,36,-6,19,18,16,13,24,12,21,20,23,15
sint_0006,parcial,11,ses_sint_0006_2,1b,1,0.9300,285,1.9254,44,5,48,74,0,54,64,0,78,79,0,36,-6,19,18,16,13,24,12,21,20,23,15
sint_0006,parcial,12,ses_sint_0006_2,5a,1,0.8700,170,1.5610,44,35,48,74,0,54,64,0,78,79,0,36,-6,19,18,16,13,24,12,21,20,23,15
sint_0006,parcial,13,ses_sint_0006_2,1b,1,0.8300,212,1.5733,44,35,48,74,0,54,64,0,78,79,0,66,-6,19,18,16,13,24,12,21,20,23,15
sint_0006,parcial,14,ses_sint_0006_2,5b,1,0.9100,220,2.0721,44,65,48,74,0,54,64,0,78,79,0,66,-6,19,18,16,13,24,12,21,20,23,15
sint_0006,parcial,15,ses_sint_0006_2,5a,0,0.3400,281,-0.7000,44,65,48,74,0,54,64,0,78,79,0,66,24,19,18,16,13,24,12,21,20,23,15
sint_0006,parcial,16,ses_sint_0006_2,2c,1,0.9500,243,1.9983,44,65,48,74,0,54,64,0,78,79,0,44,24,19,18,16,13,24,12,21,20,23,15
sint_0006,parcial,17,ses_sint_0006_2,5a,1,0.8800,179,1.4710,44,65,48,74,30,54,64,0,78,79,0,44,24,19,18,16,13,24,12,21,20,23,15
sint_0006,parcial,18,ses_sint_0006_2,2c,1,0.8500,219,1.6460,44,65,48,74,30,54,64,0,78,79,0,73,24,19,18,16,13,24,12,21,20,23,15
sint_0006,parcial,19,ses_sint_0006_3,5a,1,0.9200,180,1.1331,44,65,48,74,60,54,64,0,78,79,0,73,24,19,18,16,13,24,12,21,20,23,15
sint_0006,parcial,20,ses_sint_0006_3,2c,1,0.9400,179,1.2918,44,65,48,74,60,54,64,0,78,79,0,88,24,19,18,16,13,24,12,21,20,23,15
sint_0006,parcial,21,ses_sint_0006_3,1b,1,0.9600,143,0.9974,44,85,48,74,83,54,64,0,78,79,0,88,24,19,18,16,13,24,12,21,20,23,15
sint_0006,parcial,22,ses_sint_0006_3,3c,1,0.8600,223,2.0186,44,94,48,74,83,54,64,0,78,79,0,88,24,19,18,16,13,24,12,21,20,23,15
sint_0006,parcial,23,ses_sint_0006_3,3c,1,0.9500,263,1.6625,44,94,48,74,83,54,64,30,78,79,0,88,24,19,18,16,13,24,12,21,20,23,15
sint_0006,parcial,24,ses_sint_0006_3,5b,1,0.8200,211,1.7414,44,94,48,74,83,54,64,60,78,79,0,88,24,19,18,16,13,24,12,21,20,23,15
sint_0006,parcial,25,ses_sint_0006_3,1b,1,0.9600,103,0.8977,44,94,48,74,83,54,64,60,78,79,0,88,54,19,18,16,13,24,12,21,20,23,15
sint_0006,parcial,26,ses_sint_0006_3,5a,1,0.9600,164,0.9758,44,98,48,74,83,54,64,60,78,79,0,88,54,19,18,16,13,24,12,21,20,23,15
sint_0006,parcial,27,ses_sint_0006_3,1a,0,0.3300,388,-0.7000,44,98,48,74,83,54,64,60,78,79,0,95,54,19,18,16,13,24,12,21,20,23,15
sint_0006,parcial,28,ses_sint_0006_4,5b,1,0.9300,180,1.3835,20,98,48,74,83,54,64,60,78,79,0,95,54,19,18,16,13,24,12,21,20,23,15
sint_0006,parcial,29,ses_sint_0006_4,6b,1,0.9700,244,1.8129,20,98,48,74,83,54,64,60,78,79,0,95,80,19,18,16,13,24,12,21,20,23,15
sint_0006,parcial,30,ses_sint_0006_4,1a,1,0.9100,191,1.7932,20,98,48,74,83,54,64,60,78,79,0,95,80,19,48,16,13,24,12,21,20,23,15
sint_0007,avanzado,1,ses_sint_0007_1,6a,0,0.4200,273,-0.7000,52,39,58,41,46,78,67,50,64,79,39,83,54,63,68,47,70,87,47,46,33,37,49
sint_0007,avanzado,2,ses_sint_0007_1,1b,1,0.9500,210,1.6014,52,39,58,41,46,78,67,50,64,79,39,83,54,38,68,47,70,87,47,46,33,37,49
sint_0007,avanzado,3,ses_sint_0007_1,1b,1,0.8900,153,1.2865,52,65,58,41,46,78,67,50,64,79,39,83,54,38,68,47,70,87,47,46,33,37,49
sint_0007,avanzado,4,ses_sint_0007_1,5b,1,0.9600,173,1.4187,52,81,58,41,46,78,67,50,64,79,39,83,54,38,68,47,70,87,47,46,33,37,49
sint_0007,avanzado,5,ses_sint_0007_1,5a,0,0.4500,299,-0.7000,52,81,58,41,46,78,67,50,64,79,39,83,74,38,68,47,70,87,47,46,33,37,49
sint_0007,avanzado,6,ses_sint_0007_1,2a,1,0.9300,171,1.3800,52,81,58,41,46,78,67,50,64,79,39,58,74,38,68,47,70,87,47,46,33,37,49
sint_0007,avanzado,7,ses_sint_0007_1,5a,1,0.9600,165,1.3794,52,81,76,41,46,78,67,50,64,79,39,58,74,38,68,47,70,87,47,46,33,37,49
sint_0007,avanzado,8,ses_sint_0007_1,6b,1,0.9100,202,1.2644,52,81,76,41,46,78,67,50,64,79,39,76,74,38,68,47,70,87,47,46,33,37,49
sint_0007,avanzado,9,ses_sint_0007_1,5b,1,0.9600,121,1.0012,52,81,76,41,46,78,67,50,64,79,39,90,90,38,82,47,70,87,47,46,33,37,49
sint_0007,avanzado,10,ses_sint_0007_2,5a,1,0.9700,161,1.0019,52,81,76,41,46,78,67,50,64,79,39,90,95,38,82,47,70,87,47,46,33,37,49
sint_0007,avanzado,11,ses_sint_0007_2,1b,1,0.9600,152,1.1066,52,81,76,41,46,78,67,50,64,79,39,95,95,38,82,47,70,87,47,46,33,37,49
sint_0007,avanzado,12,ses_sint_0007_2,1b,1,0.9600,186,0.9973,52,91,76,41,46,78,67,50,64,79,39,95,95,38,82,47,70,87,47,46,33,37,49
sint_0007,avanzado,13,ses_sint_0007_2,1b,1,0.9500,154,0.9385,52,95,76,41,46,78,67,50,64,79,39,95,95,38,82,47,70,87,47,46,33,37,49
sint_0007,avanzado,14,ses_sint_0007_2,2a,0,0.2300,300,-0.7000,52,98,76,41,46,78,67,50,64,79,39,95,95,38,82,47,70,87,47,46,33,37,49
sint_0007,avanzado,15,ses_sint_0007_2,6a,1,0.8400,191,1.6298,52,98,53,41,46,78,67,50,64,79,39,95,95,38,82,47,70,87,47,46,33,37,49
sint_0007,avanzado,16,ses_sint_0007_2,2b,1,0.8500,185,1.5979,52,98,53,41,46,78,67,50,64,79,39,95,95,65,82,47,70,87,47,46,33,37,49
sint_0007,avanzado,17,ses_sint_0007_2,2a,1,0.9100,180,1.4522,52,98,53,66,46,78,67,50,64,79,39,95,95,65,82,47,70,87,47,46,33,37,49
sint_0007,avanzado,18,ses_sint_0007_2,8a,1,0.9400,168,1.5343,52,98,74,66,46,78,67,50,64,79,39,95,95,65,82,47,70,87,47,46,33,37,49
sint_0007,avanzado,19,ses_sint_0007_3,3b,1,0.9000,173,1.2899,52,98,74,66,46,78,67,50,64,79,39,95,95,65,82,47,70,87,47,70,33,37,49
sint_0007,avanzado,20,ses_sint_0007_3,3b,1,0.9600,190,1.1317,90,98,90,86,46,90,81,50,64,79,39,95,95,65,82,47,70,87,47,70,33,37,49
sint_0007,avanzado,21,ses_sint_0007_3,6a,1,0.8800,190,1.3333,90,98,90,90,46,90,90,50,64,79,39,95,95,65,82,47,70,87,47,70,33,37,49
sint_0007,avanzado,22,ses_sint_0007_3,6a,1,0.9800,140,1.1389,90,98,90,90,46,90,90,50,64,79,39,95,95,81,82,47,70,87,47,70,33,37,49
sint_0007,avanzado,23,ses_sint_0007_3,8a,1,0.9600,133,1.2770,90,98,90,90,46,90,90,50,64,79,39,95,95,90,82,47,70,87,47,70,33,37,49
sint_0008,avanzado,1,ses_sint_0008_1,1a,1,0.9100,179,1.5158,45,37,42,55,30,78,83,50,80,65,31,68,49,81,81,46,65,65,40,31,31,36,45
sint_0008,avanzado,2,ses_sint_0008_1,1a,0,0.3900,271,-0.7000,75,37,42,55,30,78,83,50,80,65,31,68,49,81,81,46,65,65,40,31,31,36,45
sint_0008,avanzado,3,ses_sint_0008_1,1a,0,0.2100,395,-0.7000,53,37,42,55,30,78,83,50,80,65,31,68,49,81,81,46,65,65,40,31,31,36,45
sint_0008,avanzado,4,ses_sint_0008_1,1b,1,0.9000,208,1.6180,28,37,42,55,30,78,83,50,80,65,31,68,49,81,81,46,65,65,40,31,31,36,45
sint_0008,avanzado,5,ses_sint_0008_1,1b,1,0.9500,206,1.2619,28,67,42,55,30,78,83,50,80,65,31,68,49,81,81,46,65,65,40,31,31,36,45
sint_0008,avanzado,6,ses_sint_0008_1,5b,0,0.4200,253,-0.7000,28,88,42,55,30,78,83,50,80,65,31,68,49,81,81,46,65,65,40,31,31,36,45
sint_0008,avanzado,7,ses_sint_0008_1,1b,1,0.9400,159,1.0112,28,88,42,55,30,78,83,50,80,65,31,68,24,81,81,46,65,65,40,31,31,36,45
sint_0008,avanzado,8,ses_sint_0008_1,2c,1,0.9400,179,1.7005,28,96,42,55,30,78,83,50,80,65,31,68,24,81,81,46,65,65,40,31,31,36,45
sint_0008,avanzado,9,ses_sint_0008_1,1b,1,0.9700,169,0.9168,28,96,42,55,60,78,83,50,80,65,31,68,24,81,81,46,65,65,40,31,31,36,45
sint_0008,avanzado,10,ses_sint_0008_2,3c,1,0.9200,150,1.4711,28,99,42,55,60,78,83,50,80,65,31,68,24,81,81,46,65,65,40,31,31,36,45
sint_0008,avanzado,11,ses_sint_0008_2,5b,1,0.8200,176,1.7887,28,99,42,55,60,78,83,79,80,65,31,68,24,81,81,46,65,65,40,31,31,36,45
sint_0008,avanzado,12,ses_sint_0008_2,6a,1,0.9400,157,1.1021,28,99,42,55,60,78,83,79,80,65,31,68,54,81,81,46,65,65,40,31,31,36,45
sint_0008,avanzado,13,ses_sint_0008_2,7a,1,0.9300,157,1.3014,28,99,42,55,60,78,83,79,80,65,31,88,74,92,81,46,65,65,40,31,31,36,45
sint_0008,avanzado,14,ses_sint_0008_2,1a,0,0.3500,358,-0.7000,28,99,42,55,60,78,83,79,80,65,31,90,90,92,81,46,86,65,40,31,31,36,45
sint_0008,avanzado,15,ses_sint_0008_2,1b,1,0.9600,158,0.8983,4,99,42,55,60,78,83,79,80,65,31,90,90,92,81,46,86,65,40,31,31,36,45
sint_0008,avanzado,16,ses_sint_0008_2,5b,1,0.9500,182,1.0040,4,100,42,55,60,78,83,79,80,65,31,90,90,92,81,46,86,65,40,31,31,36,45
sint_0008,avanzado,17,ses_sint_0008_2,3c,1,0.9100,160,1.1348,4,100,42,55,60,78,83,79,80,65,31,90,97,92,81,46,86,65,40,31,31,36,45
sint_0008,avanzado,18,ses_sint_0008_2,6b,1,0.9500,180,1.1161,4,100,42,55,86,78,83,92,80,65,31,90,97,92,81,46,86,65,40,31,31,36,45
sint_0008,avanzado,19,ses_sint_0008_3,3c,1,0.9400,145,0.9849,4,100,42,55,88,78,83,92,80,65,31,90,97,92,92,46,86,65,40,31,31,36,45
sint_0008,avanzado,20,ses_sint_0008_3,8a,0,0.4500,367,-0.7000,4,100,42,55,90,78,83,97,80,65,31,90,97,92,92,46,86,65,40,31,31,36,45
sint_0008,avanzado,21,ses_sint_0008_3,5a,0,0.4000,303,-0.7000,4,100,42,55,90,78,83,97,80,65,31,90,97,92,92,46,86,65,40,6,31,36,45
sint_0008,avanzado,22,ses_sint_0008_3,5b,1,0.9800,146,0.9239,4,100,42,55,90,78,83,97,80,65,31,68,97,92,92,46,86,65,40,6,31,36,45
sint_0008,avanzado,23,ses_sint_0008_3,5b,1,0.9500,181,0.8998,4,100,42,55,92,78,83,97,80,65,31,88,99,92,92,46,86,65,40,6,31,36,45
sint_0008,avanzado,24,ses_sint_0008_3,8a,0,0.4300,375,-0.7000,4,100,42,55,96,78,83,97,80,65,31,90,100,92,92,46,86,65,40,6,31,36,45
sint_0008,avanzado,25,ses_sint_0008_3,5a,1,0.9400,146,1.0072,4,100,42,55,96,78,83,97,80,65,31,90,100,92,92,46,86,65,40,-19,31,36,45
sint_0008,avanzado,26,ses_sint_0008_3,5b,1,0.9700,153,0.8906,4,100,42,55,96,78,83,97,80,65,31,97,100,92,92,46,86,65,40,-19,31,36,45
sint_0008,avanzado,27,ses_sint_0008_3,2c,1,0.9800,131,0.9412,4,100,42,55,96,78,83,97,80,65,31,97,100,92,92,46,86,65,40,-19,31,36,45
sint_0008,avanzado,28,ses_sint_0008_4,1a,0,0.3100,437,-0.7000,4,100,42,55,99,78,83,97,80,65,31,97,100,92,92,46,86,65,40,-19,31,36,45
sint_0008,avanzado,29,ses_sint_0008_4,7a,1,0.9300,183,1.0589,-21,100,42,55,99,78,83,97,80,65,31,97,100,92,92,46,86,65,40,-19,31,36,45
sint_0008,avanzado,30,ses_sint_0008_4,6b,1,0.9500,161,0.9801,-21,100,42,55,99,78,83,97,80,65,31,97,100,92,92,46,95,65,40,-19,31,36,45
sint_0009,avanzado,1,ses_sint_0009_1,7a,0,0.3700,260,-0.7000,42,39,57,59,38,60,66,43,80,72,43,79,59,85,68,50,61,63,41,45,34,46,46
sint_0009,avanzado,2,ses_sint_0009_1,1b,1,0.8900,172,1.5903,42,39,57,59,38,60,66,43,80,72,43,79,59,85,68,50,36,63,41,45,34,46,46
sint_0009,avanzado,3,ses_sint_0009_1,2c,0,0.2500,336,-0.7000,42,69,57,59,38,60,66,43,80,72,43,79,59,85,68,50,36,63,41,45,34,46,46
sint_0009,avanzado,4,ses_sint_0009_1,5b,0,0.3500,311,-0.7000,42,69,57,59,13,60,66,43,80,72,43,79,59,85,68,50,36,63,41,45,34,46,46
sint_0009,avanzado,5,ses_sint_0009_1,2c,0,0.3400,324,-0.7000,42,69,57,59,13,60,66,43,80,72,43,79,34,85,68,50,36,63,41,45,34,46,46
sint_0009,avanzado,6,ses_sint_0009_1,5b,1,0.8900,174,1.6538,42,69,57,59,-12,60,66,43,80,72,43,79,34,85,68,50,36,63,41,45,34,46,46
sint_0009,avanzado,7,ses_sint_0009_1,5b,1,0.9200,147,1.2977,42,69,57,59,-12,60,66,43,80,72,43,79,64,85,68,50,36,63,41,45,34,46,46
sint_0009,avanzado,8,ses_sint_0009_1,6b,0,0.2600,291,-0.7000,42,69,57,59,-12,60,66,43,80,72,43,90,84,85,68,50,36,63,41,45,34,46,46
sint_0009,avanzado,9,ses_sint_0009_1,5b,1,0.9500,101,1.0512,42,69,57,59,-12,60,66,43,80,72,43,90,84,85,43,50,36,63,41,45,34,46,46
sint_0009,avanzado,10,ses_sint_0009_2,1a,0,0.4300,347,-0.7000,42,69,57,59,-12,60,66,43,80,72,43,90,94,85,43,50,36,63,41,45,34,46,46
sint_0009,avanzado,11,ses_sint_0009_2,6a,0,0.3400,281,-0.7000,17,69,57,59,-12,60,66,43,80,72,43,90,94,85,43,50,36,63,41,45,34,46,46
sint_0009,avanzado,12,ses_sint_0009_2,5b,1,0.9500,136,0.9317,17,69,57,59,-12,60,66,43,80,72,43,90,94,60,43,50,36,63,41,45,34,46,46
sint_0009,avanzado,13,ses_sint_0009_2,1b,1,0.8900,194,1.2245,17,69,57,59,-12,60,66,43,80,72,43,90,98,60,43,50,36,63,41,45,34,46,46
sint_0009,avanzado,14,ses_sint_0009_2,1a,1,0.9500,180,1.8574,17,87,57,59,-12,60,66,43,80,72,43,90,98,60,43,50,36,63,41,45,34,46,46
sint_0009,avanzado,15,ses_sint_0009_2,6a,0,0.3800,253,-0.7000,47,87,57,59,-12,60,66,43,80,72,43,90,98,60,43,50,36,63,41,45,34,46,46
sint_0009,avanzado,16,ses_sint_0009_2,1b,1,0.9400,148,1.0193,47,87,57,59,-12,60,66,43,80,72,43,90,98,35,43,50,36,63,41,45,34,46,46
sint_0009,avanzado,17,ses_sint_0009_2,6b,0,0.4400,303,-0.7000,47,95,57,59,-12,60,66,43,80,72,43,90,98,35,43,50,36,63,41,45,34,46,46
sint_0009,avanzado,18,ses_sint_0009_2,2c,1,0.7900,236,2.1989,47,95,57,59,-12,60,66,43,80,72,43,90,98,35,18,50,36,63,41,45,34,46,46
sint_0009,avanzado,19,ses_sint_0009_3,1a,0,0.4300,300,-0.7000,47,95,57,59,18,60,66,43,80,72,43,90,98,35,18,50,36,63,41,45,34,46,46
sint_0009,avanzado,20,ses_sint_0009_3,5a,1,0.9600,138,0.9788,24,95,57,59,18,60,66,43,80,72,43,90,98,35,18,50,36,63,41,45,34,46,46
sint_0009,avanzado,21,ses_sint_0009_3,5a,1,0.9700,139,0.9127,24,95,57,59,18,60,66,43,80,72,43,96,98,35,18,50,36,63,41,45,34,46,46
sint_0009,avanzado,22,ses_sint_0009_3,6a,1,0.9400,157,1.6450,24,95,57,59,18,60,66,43,80,72,43,98,98,35,18,50,36,63,41,45,34,46,46
sint_0009,avanzado,23,ses_sint_0009_3,6a,0,0.3300,338,-0.7000,24,95,57,59,18,60,66,43,80,72,43,98,98,65,18,50,36,63,41,45,34,46,46
sint_0009,avanzado,24,ses_sint_0009_3,5b,1,0.9800,155,0.8878,24,95,57,59,18,60,66,43,80,72,43,98,98,42,18,50,36,63,41,45,34,46,46
sint_0009,avanzado,25,ses_sint_0009_3,1b,1,0.9500,132,0.9242,24,95,57,59,18,60,66,43,80,72,43,98,99,42,18,50,36,63,41,45,34,46,46
sint_0009,avanzado,26,ses_sint_0009_3,1a,0,0.2200,415,-0.7000,24,98,57,59,18,60,66,43,80,72,43,98,99,42,18,50,36,63,41,45,34,46,46
sint_0009,avanzado,27,ses_sint_0009_3,5a,1,0.9800,141,0.8798,0,98,57,59,18,60,66,43,80,72,43,98,99,42,18,50,36,63,41,45,34,46,46
sint_0009,avanzado,28,ses_sint_0009_4,2c,0,0.2900,311,-0.7000,0,98,57,59,18,60,66,43,80,72,43,99,99,42,18,50,36,63,41,45,34,46,46
sint_0009,avanzado,29,ses_sint_0009_4,6a,0,0.3600,330,-0.7000,0,98,57,59,-5,60,66,43,80,72,43,99,99,42,18,50,36,63,41,45,34,46,46
sint_0009,avanzado,30,ses_sint_0009_4,1b,0,0.4100,190,-0.7000,0,98,57,59,-5,60,66,43,80,72,43,99,99,17,18,50,36,63,41,45,34,46,46
